order_date,order_type,order_id,sku,seller_type,sale_price,total_taxes,fee,total_amount
2025-12-27 14:19:48,Order,171-0792870-1231528,SHW-5005,Amazon,10.82,2.17,-8.95,4.3
2025-12-27 14:32:59,Order,408-3055442-6909935,LPC-2004,Amazon,14.99,3.0,-6.48,11.69
2025-12-27 14:41:40,Order,405-1773401-9237946,CAM-4002,Amazon,15.82,3.17,-10.159999999999998,13.1
2025-12-27 14:45:00,Order,403-5546459-1907549,SMT-1006,Amazon,14.99,3.0,-9.89,8.38
2025-12-27 14:55:04,Order,405-4426541-0459534,SHW-5002,Amazon,21.66,4.33,-9.2,17.05
2025-12-27 16:52:24,Order,405-4603184-9301906,SHW-5002,Seller,13.32,2.67,-4.0,17.09
2025-12-27 18:26:59,Order,171-5249660-1720338,CAM-4003,Amazon,14.16,2.83,-9.7,7.57
2025-12-27 18:39:33,Order,408-3293617-7697151,CAM-4002,Amazon,16.62,3.33,-10.31,13.92
2025-12-27 18:55:50,Order,171-3417484-6069130,SHW-5005,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-27 19:19:05,Order,402-0330999-4257114,SMT-1006,Amazon,10.82,2.17,-8.92,4.32
2025-12-27 19:21:26,Order,405-5005621-0410742,CAM-4001,Amazon,14.99,2.83,-9.88,8.39
2025-12-27 19:25:32,Order,404-1606088-3693956,AUD-3006,Seller,13.32,2.67,-4.0,17.09
2025-12-27 19:43:03,Order,402-1314065-7621115,SHW-5004,Amazon,14.16,2.83,-16.959999999999997,2.5
2025-12-27 20:16:14,Order,405-9089235-8909924,LPC-2002,Seller,13.32,2.67,-3.64,15.46
2025-12-27 20:16:14,Order,405-9089235-8909924,SMT-1003,Seller,13.32,2.67,-3.62,15.47
2025-12-27 20:16:14,Order,405-9089235-8909924,AUD-3002,Seller,13.32,2.67,-3.64,15.45
2025-12-27 20:16:15,Order,402-6545260-1049925,SHW-5004,Amazon,16.66,3.33,-8.05,12.17
2025-12-27 20:21:35,Order,408-0274318-7957171,AUD-3005,Amazon,16.63,3.11,-6.74,13.41
2025-12-27 20:36:23,Order,406-6063990-8221120,AUD-3004,Amazon,15.82,3.17,-12.56,9.12
2025-12-27 20:38:23,Order,171-6079913-0296313,SHW-5004,Amazon,14.16,2.83,-9.7,7.57
2025-12-27 20:43:05,Order,403-9702278-1680333,LPC-2001,Amazon,10.82,2.17,-13.15,4.2
2025-12-27 20:44:36,Order,405-5005621-0410742,CAM-4001,Amazon,15.82,3.0,-10.079999999999998,9.2
2025-12-27 21:00:52,Order,405-0951142-5816320,AUD-3004,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-27 21:15:01,Order,407-2834819-2263537,SHW-5003,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-27 21:20:10,Order,171-7734858-2765907,AUD-3003,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-27 21:21:23,Order,402-3096185-3827567,LPC-2003,Amazon,14.99,3.0,-9.86,8.4
2025-12-27 21:41:07,Order,403-6520579-5655513,SMT-1001,Amazon,14.16,2.83,-9.71,7.56
2025-12-27 21:41:34,,171-6079913-0296313,CAM-4006,Amazon,-14.16,-2.83,2.6500000000000004,-14.44
2025-12-27 22:02:50,Order,403-1244525-2996308,AUD-3002,Seller,13.32,2.67,-3.73,15.86
2025-12-27 22:02:50,Order,403-1244525-2996308,CAM-4006,Seller,13.32,2.67,-3.73,15.87
2025-12-27 22:07:24,Order,405-1159489-3767543,SHW-5004,Amazon,15.82,3.17,-10.06,9.21
2025-12-27 22:07:27,Order,406-5586943-2903516,LPC-2002,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-27 22:08:58,Order,405-7057657-8197947,LPC-2002,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-27 22:13:56,Order,408-1145294-0825935,LPC-2005,Amazon,15.82,2.84,-10.089999999999998,9.19
2025-12-27 22:13:56,Order,408-1145294-0825935,AUD-3002,Amazon,15.82,2.84,-10.079999999999998,9.2
2025-12-27 22:20:15,Order,403-8319500-9707508,CAM-4001,Amazon,14.99,3.0,-9.86,8.4
2025-12-27 22:23:30,Order,403-9408181-4865924,LPC-2002,Amazon,15.82,3.17,-5.93,13.22
2025-12-27 22:26:08,Order,404-8510566-8885936,SHW-5005,Amazon,14.99,3.0,-9.89,8.38
2025-12-27 22:29:21,Order,406-6396767-7404332,SHW-5006,Amazon,14.99,3.0,-9.88,8.39
2025-12-27 22:54:05,Order,403-6687822-4945145,CAM-4001,Amazon,16.66,3.33,-8.04,12.17
2025-12-27 23:03:05,Order,405-9558166-0383511,SMT-1005,Seller,13.32,2.67,-4.0,17.09
2025-12-27 23:08:25,Order,407-1966930-3753118,SHW-5006,Amazon,14.99,3.0,-9.89,8.38
2025-12-27 23:16:31,Order,405-9874777-8433115,CAM-4001,Seller,14.16,2.83,-4.2,17.9
2025-12-27 23:27:16,,403-8319500-9707508,SHW-5005,Amazon,-14.99,-3.0,2.77,-15.31
2025-12-27 23:33:50,Order,407-7949435-3137932,SMT-1001,Seller,13.32,2.67,-4.0,17.09
2025-12-28 05:08:36,Order,403-0163813-5493928,AUD-3002,Seller,13.32,2.67,-4.0,17.09
2025-12-28 07:29:42,Order,404-1104127-3669127,SMT-1002,Seller,13.32,2.67,-4.0,17.09
2025-12-28 11:11:15,Order,408-5613615-8588354,SMT-1002,Seller,14.16,2.83,-4.2,17.9
2025-12-28 11:16:23,Order,406-0297360-3303564,AUD-3004,Seller,13.32,2.67,-3.98,17.1
2025-12-28 12:17:00,Order,171-9761683-1345962,CAM-4006,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-28 13:19:20,Order,405-1030103-5030722,SHW-5001,Amazon,15.82,3.17,-6.610000000000001,12.57
2025-12-28 13:28:24,Order,408-2679560-2840302,AUD-3005,Amazon,14.99,3.0,-9.88,8.39
2025-12-28 13:49:31,Order,403-9489238-5162765,SMT-1002,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-28 13:49:31,Order,403-9489238-5162765,AUD-3002,Amazon,14.99,3.0,-9.87,8.39
2025-12-28 14:05:42,Order,403-0874732-0148310,AUD-3005,Amazon,10.82,2.17,-8.94,4.31
2025-12-28 14:11:21,Order,403-2507049-5801147,AUD-3001,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-28 14:15:20,Order,406-0352259-9109131,AUD-3004,Amazon,14.16,2.83,-9.71,7.56
2025-12-28 14:22:52,Order,171-8147790-6334707,SHW-5002,Amazon,15.82,3.17,-14.32,9.07
2025-12-28 17:18:02,Order,404-8627711-0089140,SHW-5002,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-28 18:09:36,,402-0330999-4257114,CAM-4005,Amazon,-10.82,-2.17,2.01,-11.05
2025-12-28 20:53:19,Order,407-0436128-4797918,SHW-5003,Amazon,12.49,2.5,-9.3,5.95
2025-12-28 21:40:17,Order,406-9930104-2397946,SMT-1004,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-28 22:18:58,Order,403-8979217-2613106,AUD-3003,Amazon,15.82,3.17,-10.06,9.21
2025-12-28 22:28:38,Order,405-3688209-0229910,AUD-3004,Amazon,16.62,3.49,-13.089999999999998,13.38
2025-12-28 22:56:13,Order,404-8024168-4457134,LPC-2002,Amazon,18.3,3.66,-8.41,13.79
2025-12-28 23:08:34,Order,406-8869640-9079504,SMT-1003,Seller,13.32,2.67,-4.0,17.09
2025-12-29 00:02:15,Order,406-8524245-4161155,AUD-3006,Amazon,29.98,6.0,-19.75,33.56
2025-12-29 07:48:59,Order,171-3775441-6943550,SHW-5001,Amazon,15.82,-0.52,-15.29,7.49
2025-12-29 10:43:15,Order,171-0955824-4261954,SMT-1001,Seller,13.32,2.67,-4.0,17.09
2025-12-29 11:04:48,Order,403-5492026-0239546,CAM-4005,Seller,13.32,2.67,-4.0,17.09
2025-12-29 12:27:44,Order,402-9662675-6541912,CAM-4006,Amazon,15.82,3.04,-10.079999999999998,9.2
2025-12-29 13:24:07,Order,408-4184131-3131566,AUD-3002,Seller,16.63,3.33,-4.77,20.32
2025-12-29 13:24:56,Order,403-7199054-6034730,LPC-2001,Amazon,12.49,2.5,-9.31,5.94
2025-12-29 13:40:00,Order,407-0126276-0661152,SMT-1005,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-29 14:51:41,Order,406-2588606-8689959,LPC-2006,Amazon,15.82,3.17,-10.06,9.21
2025-12-29 15:50:19,Order,407-4296438-4734740,LPC-2004,Amazon,15.8,3.16,-10.04,9.2
2025-12-29 16:06:50,Order,404-4197392-8003544,LPC-2002,Seller,13.32,2.67,-4.0,17.09
2025-12-29 16:46:13,Order,405-0170421-0113921,CAM-4003,Seller,13.32,2.67,-4.0,17.09
2025-12-29 17:12:46,Order,406-4192558-8034715,SMT-1003,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-29 17:12:54,Order,408-5762553-5525931,SMT-1001,Amazon,14.99,3.0,-9.89,8.38
2025-12-29 18:04:25,Order,405-7405846-3914709,AUD-3004,Amazon,15.8,3.16,-10.07,9.18
2025-12-29 18:17:09,Order,408-5319240-5962741,CAM-4004,Amazon,14.99,3.0,-11.97,8.34
2025-12-29 18:25:21,Order,403-8023848-5592359,LPC-2004,Amazon,14.99,3.0,-9.88,8.39
2025-12-29 18:25:58,Order,404-5451282-2245164,SMT-1006,Amazon,14.16,2.83,-9.7,7.57
2025-12-29 20:06:23,Order,407-1098650-6617129,CAM-4005,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-29 20:35:13,Order,404-8969642-7009928,AUD-3003,Amazon,16.62,3.33,-9.859999999999998,10.38
2025-12-29 20:35:21,Order,403-8671693-7122746,SHW-5004,Seller,16.63,3.33,-4.77,20.32
2025-12-29 20:37:11,Order,171-4004307-5887560,CAM-4001,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-29 20:40:53,Order,403-5842873-3637137,CAM-4006,Amazon,16.63,3.33,-6.76,13.4
2025-12-29 20:43:47,Order,406-3552487-9331562,CAM-4001,Amazon,21.66,4.33,-9.2,17.05
2025-12-29 20:47:45,Order,404-7039095-6735506,SMT-1001,Amazon,16.62,3.33,-6.050000000000001,14.06
2025-12-29 21:02:47,Order,402-2407747-7539510,AUD-3003,Amazon,15.8,3.16,-10.07,9.18
2025-12-29 21:06:54,Order,402-2340868-1722708,AUD-3003,Amazon,15.82,3.0,-10.079999999999998,9.2
2025-12-29 21:12:10,Order,403-0315425-1265112,SHW-5001,Amazon,14.16,2.83,-9.68,7.58
2025-12-29 21:29:11,Order,405-2810223-2781123,SMT-1005,Seller,13.32,2.67,-4.0,17.09
2025-12-29 21:32:57,Order,407-1746984-7892300,SHW-5004,Amazon,14.99,3.0,-9.89,8.38
2025-12-29 21:46:12,Order,407-0464787-8985100,CAM-4005,Amazon,15.82,3.17,-10.07,9.2
2025-12-29 21:46:12,Order,407-0464787-8985100,AUD-3001,Amazon,14.99,3.0,-9.88,8.39
2025-12-29 21:52:27,Order,403-5245524-7903539,SMT-1006,Amazon,14.16,2.83,-9.68,7.58
2025-12-29 22:00:49,Order,408-4171960-8710742,SHW-5002,Amazon,16.62,3.33,-6.08,14.04
2025-12-29 22:17:23,Order,407-0371383-4919546,SHW-5004,Amazon,16.62,3.16,-6.76,13.39
2025-12-29 22:24:20,Order,404-8720972-0272312,LPC-2006,Amazon,15.82,3.17,-10.06,9.21
2025-12-29 22:24:48,Order,408-3200972-1854723,CAM-4003,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-29 22:31:30,Order,403-1352855-4229954,AUD-3003,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-29 22:35:08,Order,407-1192360-0913921,CAM-4005,Amazon,16.62,3.0,-9.839999999999998,10.39
2025-12-29 22:41:06,Order,406-1555725-9066739,CAM-4003,Seller,13.32,2.67,-4.0,17.09
2025-12-29 23:01:42,Order,404-6477083-7036349,SMT-1001,Seller,16.63,3.33,-4.74,20.34
2025-12-29 23:07:45,Order,408-2841098-3653916,SHW-5004,Amazon,14.99,3.0,-9.86,8.4
2025-12-29 23:14:26,Order,406-4903274-8139556,CAM-4003,Seller,13.32,2.67,-4.0,17.09
2025-12-29 23:28:03,Order,408-8227587-2596349,SMT-1003,Amazon,14.99,3.0,-9.87,8.39
2025-12-29 23:30:23,Order,403-5237433-7199546,AUD-3001,Amazon,15.82,2.67,-11.11,9.18
2025-12-29 23:34:34,Order,403-7179085-7961165,SHW-5005,Seller,16.63,3.33,-4.75,20.33
2025-12-29 23:50:54,Order,407-0737765-0597962,CAM-4005,Amazon,15.8,3.16,-10.07,9.18
2025-12-30 00:01:33,Order,407-2436622-8888334,LPC-2005,Amazon,16.63,3.33,-6.76,13.4
2025-12-30 00:09:33,,405-3458034-3251549,AUD-3005,Seller,-13.32,-2.67,3.24,-17.85
2025-12-30 00:13:21,,402-3690719-1645928,SMT-1002,Seller,-16.62,-3.33,3.09,-16.97
2025-12-30 05:29:11,Order,405-5826606-3137129,LPC-2004,Seller,14.99,3.0,-4.38,18.72
2025-12-30 12:51:51,Order,404-7003216-8597169,AUD-3002,Seller,13.32,2.67,-4.0,17.09
2025-12-30 13:07:46,Order,171-1044375-7325133,SHW-5001,Amazon,14.16,2.83,-9.71,7.56
2025-12-30 13:34:03,Order,171-6338680-1006758,LPC-2003,Seller,13.32,2.67,-4.0,17.09
2025-12-30 13:54:05,Order,404-7734770-0873125,CAM-4005,Amazon,14.99,2.92,-9.88,8.39
2025-12-30 14:09:09,,407-7178996-2236310,CAM-4002,Seller,-13.32,-2.67,3.24,-17.85
2025-12-30 14:14:28,Order,404-0120614-0242734,AUD-3006,Amazon,18.3,3.66,-8.42,13.78
2025-12-30 14:28:41,,404-8754934-4985930,CAM-4001,Amazon,-12.49,-2.5,2.3200000000000003,-12.75
2025-12-30 14:53:47,Order,171-2633750-6637927,SHW-5002,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-30 15:05:57,Order,171-8200772-3511546,LPC-2001,Amazon,16.62,3.33,-6.78,13.37
2025-12-30 15:50:52,Order,402-9525168-3191511,SHW-5002,Seller,13.32,2.67,-3.98,17.1
2025-12-30 16:19:08,Order,406-9839042-2768343,CAM-4004,Amazon,14.99,3.0,-9.89,8.38
2025-12-30 16:22:35,,408-3231726-3108327,SMT-1003,Amazon,-15.82,-2.58,2.9400000000000004,-15.67
2025-12-30 16:51:54,Order,405-6585614-7438715,CAM-4002,Amazon,14.16,2.83,-9.68,7.58
2025-12-30 16:57:43,Order,406-9696274-5496316,SHW-5005,Amazon,18.3,3.66,-8.42,13.78
2025-12-30 17:06:32,Order,407-3030648-6260341,LPC-2005,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-30 17:06:32,Order,407-3030648-6260341,CAM-4006,Amazon,14.99,3.0,-9.87,8.39
2025-12-30 17:43:20,Order,404-3391010-6484328,SHW-5006,Seller,13.32,2.67,-3.98,17.1
2025-12-30 17:43:25,Order,403-7590235-7271535,SMT-1002,Amazon,14.99,3.0,-9.87,8.39
2025-12-30 17:46:21,Order,405-9186825-0633916,AUD-3005,Amazon,16.62,0.0,-3.74,13.0
2025-12-30 18:32:49,Order,406-5970493-1706726,SHW-5006,Amazon,15.82,3.17,-10.06,9.21
2025-12-30 18:33:25,Order,402-6908761-6221131,CAM-4004,Amazon,15.8,3.16,-6.620000000000001,12.53
2025-12-30 19:29:02,Order,403-8288004-9646711,LPC-2006,Amazon,15.82,3.17,-10.06,9.21
2025-12-30 19:31:16,Order,407-2060536-2240307,SHW-5005,Amazon,14.16,2.83,-9.7,7.57
2025-12-30 19:51:40,Order,402-9990851-9852305,SMT-1002,Amazon,14.16,2.83,-9.71,7.56
2025-12-30 20:11:47,Order,408-3898113-8029930,SMT-1004,Amazon,14.16,2.83,-9.69,7.57
2025-12-30 20:14:38,Order,408-9867183-6516312,AUD-3001,Amazon,14.99,3.0,-9.88,8.39
2025-12-30 20:20:03,Order,408-5386395-7497947,LPC-2006,Amazon,15.8,3.16,-10.07,9.18
2025-12-30 20:25:43,Order,404-6250618-8537152,AUD-3003,Amazon,15.82,3.17,-6.630000000000001,12.56
2025-12-30 20:25:44,Order,407-0340330-6853941,CAM-4002,Amazon,16.62,3.33,-11.01,13.25
2025-12-30 20:42:33,Order,406-2023282-8354700,SMT-1002,Amazon,14.16,2.83,-9.71,7.56
2025-12-30 20:43:08,Order,404-8720972-0272312,LPC-2006,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-30 20:45:24,Order,405-9610371-2761925,LPC-2006,Amazon,15.82,3.17,-10.07,9.2
2025-12-30 20:54:21,Order,402-7895095-4250737,SMT-1006,Amazon,14.99,3.0,-9.87,8.39
2025-12-30 21:07:14,Order,408-4059391-9952339,CAM-4003,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-30 21:16:22,Order,405-5248279-7066709,AUD-3006,Amazon,15.82,3.17,-10.06,9.21
2025-12-30 21:28:16,Order,171-0575999-6181967,CAM-4005,Amazon,12.49,2.5,-8.3,8.09
2025-12-30 21:29:58,Order,402-1346022-4808352,SMT-1003,Amazon,16.63,3.0,-6.74,13.41
2025-12-30 21:49:34,Order,402-0004948-1441917,AUD-3006,Amazon,14.16,2.83,-9.7,7.57
2025-12-30 21:51:28,Order,402-0881575-1465164,CAM-4005,Amazon,12.49,2.5,-9.32,5.94
2025-12-30 21:52:48,Order,407-2681743-9240361,SHW-5001,Amazon,15.82,3.17,-6.630000000000001,12.56
2025-12-30 21:54:29,Order,403-5320366-8336317,LPC-2001,Amazon,18.3,3.66,-8.41,13.79
2025-12-30 21:57:20,Order,402-9780332-3653943,SMT-1005,Amazon,14.99,3.0,-17.270000000000003,8.19
2025-12-30 22:01:59,Order,408-4680581-3485126,LPC-2005,Amazon,14.99,3.0,-9.88,8.39
2025-12-30 22:01:59,Order,408-4680581-3485126,LPC-2002,Amazon,14.16,2.83,-9.68,7.58
2025-12-30 22:02:40,Order,404-7936749-4559513,AUD-3006,Amazon,18.3,3.66,-8.41,13.79
2025-12-30 22:06:03,Order,408-2961391-8375542,SMT-1004,Seller,18.32,3.67,-4.2,17.91
2025-12-30 22:08:14,Order,408-8165070-1540320,CAM-4003,Amazon,15.8,3.16,-6.640000000000001,12.52
2025-12-30 22:13:49,Order,404-0391979-4009942,AUD-3004,Amazon,14.99,3.0,-9.88,8.39
2025-12-30 22:28:39,Order,403-9281467-5342726,CAM-4006,Amazon,16.62,3.33,-6.790000000000001,13.36
2025-12-30 22:36:37,Order,402-4099713-4064357,SHW-5001,Amazon,14.99,3.0,-9.89,8.38
2025-12-30 22:47:11,Order,404-7216053-9081111,CAM-4001,Amazon,15.8,3.66,-13.03,9.2
2025-12-30 22:49:23,Order,406-5214718-0468362,SHW-5004,Amazon,15.82,3.17,-10.06,9.21
2025-12-30 23:01:50,Order,406-5727282-5610724,CAM-4005,Seller,13.32,2.67,-4.0,17.09
2025-12-30 23:02:36,Order,406-7778081-2039527,LPC-2001,Seller,13.32,2.67,-4.0,17.09
2025-12-30 23:06:01,Order,403-0828034-2121141,SHW-5001,Seller,13.32,2.67,-3.98,17.1
2025-12-30 23:10:41,,407-5436583-5876315,CAM-4006,Amazon,-10.82,-2.17,2.03,-11.04
2025-12-30 23:10:46,Order,402-3912239-3867554,SHW-5001,Seller,13.32,2.67,-4.0,17.09
2025-12-30 23:15:58,Order,406-2191672-5853168,LPC-2002,Seller,13.32,2.67,-4.0,17.09
2025-12-30 23:18:27,Order,405-5612835-7035523,LPC-2005,Amazon,16.62,3.33,-6.74,13.4
2025-12-30 23:25:26,Order,407-4968357-8252367,LPC-2006,Amazon,14.16,2.83,-13.93,7.45
2025-12-30 23:28:56,Order,406-3266720-8329930,SHW-5005,Amazon,14.99,3.5,-12.87,8.39
2025-12-30 23:36:10,Order,407-6578973-8175512,LPC-2003,Amazon,18.3,3.66,-8.39,13.81
2025-12-30 23:44:05,Order,407-3860637-4029158,AUD-3005,Amazon,14.99,3.0,-9.88,8.39
2025-12-31 00:08:27,Order,402-6709214-8041903,CAM-4004,Amazon,16.63,3.33,-6.74,13.41
2025-12-31 00:13:28,Order,403-4652442-3707548,AUD-3002,Amazon,14.99,3.0,-9.89,8.38
2025-12-31 04:03:19,Order,402-3705780-9433161,LPC-2003,Seller,13.32,2.67,-3.98,17.1
2025-12-31 08:03:00,Order,402-4972669-7321969,SMT-1002,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 08:20:57,Order,405-7002512-6770767,SMT-1003,Seller,14.16,2.83,-4.2,17.9
2025-12-31 12:17:52,Order,408-7287008-5369948,LPC-2006,Amazon,18.3,3.44,-8.41,13.79
2025-12-31 12:46:57,Order,402-7053450-5998715,LPC-2006,Amazon,18.3,3.66,-8.4,13.8
2025-12-31 13:01:03,Order,171-8196821-5625156,AUD-3003,Amazon,14.16,2.83,-9.7,7.57
2025-12-31 13:01:03,Order,171-8196821-5625156,AUD-3004,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 13:04:56,Order,403-8256061-3016361,AUD-3005,Amazon,15.8,3.16,-10.07,9.18
2025-12-31 13:20:15,Order,408-9348961-7824347,AUD-3005,Amazon,15.82,3.67,-13.079999999999998,9.19
2025-12-31 14:07:37,Order,405-7220162-7431514,SHW-5003,Amazon,15.82,3.67,-13.07,9.2
2025-12-31 14:13:16,Order,407-7002164-9291552,SMT-1004,Amazon,15.79,3.16,-6.620000000000001,12.52
2025-12-31 14:15:50,Order,405-2582843-2101931,AUD-3004,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 14:16:53,Order,408-6051997-6213161,CAM-4005,Amazon,14.99,3.0,-9.87,8.39
2025-12-31 15:02:13,Order,403-9668031-3149167,AUD-3006,Amazon,15.8,3.16,-10.079999999999998,9.17
2025-12-31 15:05:47,Order,408-0089966-8417112,CAM-4004,Amazon,16.62,3.49,-8.0,13.53
2025-12-31 17:23:21,Order,403-7748699-7677135,SHW-5003,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 18:27:08,Order,404-9560677-0175567,AUD-3006,Seller,13.32,2.67,-4.0,17.09
2025-12-31 18:37:37,Order,405-8052233-1017163,SHW-5005,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-31 19:58:14,,404-9135178-8987538,LPC-2004,Amazon,0.0,0.0,4.23,0.12
2025-12-31 20:01:39,Order,403-5477984-8503526,AUD-3003,Amazon,14.16,2.83,-9.68,7.58
2025-12-31 20:06:44,Order,406-8942353-9857928,CAM-4002,Seller,13.32,2.67,-3.98,17.1
2025-12-31 20:24:28,Order,402-7346248-8207546,LPC-2006,Amazon,15.82,3.17,-12.2,9.13
2025-12-31 20:24:36,Order,408-1769520-8901168,SHW-5002,Amazon,14.99,3.0,-9.88,8.39
2025-12-31 20:41:48,Order,406-3391723-8674764,CAM-4004,Amazon,15.8,3.16,-6.640000000000001,12.52
2025-12-31 20:54:27,Order,408-5040654-4413900,CAM-4005,Amazon,14.99,2.67,-9.88,8.39
2025-12-31 21:00:00,Order,404-7276299-5170728,SHW-5002,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 21:02:29,Order,405-4976012-6813142,SHW-5005,Amazon,12.49,2.5,-9.31,5.94
2025-12-31 21:15:02,Order,404-9183313-2027501,SMT-1003,Seller,16.66,3.33,-3.82,16.28
2025-12-31 21:23:20,Order,171-4945374-7025113,LPC-2001,Amazon,15.82,3.17,-10.07,9.2
2025-12-31 21:27:01,Order,406-0889286-2505948,SHW-5005,Amazon,21.66,4.33,-9.22,17.04
2025-12-31 21:27:46,Order,404-9135178-8987538,SHW-5005,Amazon,16.62,3.33,-10.99,13.26
2025-12-31 21:36:56,Order,404-1611853-8465967,AUD-3003,Amazon,15.82,3.17,-10.06,9.21
2025-12-31 21:40:27,Order,171-6548951-5361956,SMT-1003,Seller,13.32,2.67,-4.0,17.09
2025-12-31 21:43:06,Order,402-6202038-4397119,SMT-1003,Amazon,15.82,3.17,-10.079999999999998,9.2
2025-12-31 21:51:21,Order,404-9643788-4267548,AUD-3001,Amazon,15.82,3.17,-10.089999999999998,9.19
2025-12-31 22:14:27,Order,408-7072349-1924367,SHW-5005,Amazon,16.62,3.33,-14.88,9.48
2025-12-31 22:22:21,Order,402-3595779-3058768,SMT-1006,Amazon,14.16,2.83,-9.7,7.57
2025-12-31 22:28:53,Order,406-6237367-0507544,LPC-2004,Amazon,14.99,3.0,-9.86,8.4
2025-12-31 22:52:36,Order,402-5978545-2148315,SMT-1003,Amazon,16.66,3.33,-8.05,12.17
2025-12-31 22:54:29,Order,406-5956389-1405110,SMT-1004,Amazon,15.8,3.16,-10.05,9.19
2025-12-31 23:12:43,Order,407-4661025-1798738,SMT-1006,Amazon,14.99,3.0,-9.89,8.38
2025-12-31 23:16:06,Order,406-4378215-1693130,LPC-2003,Amazon,16.66,3.33,-8.05,12.17
2025-12-31 23:26:34,Order,405-8741192-5897958,SMT-1004,Amazon,15.82,3.17,-10.06,9.21
2025-12-31 23:37:01,Order,408-3843832-5279557,CAM-4005,Amazon,16.66,3.33,-8.03,12.18
2025-12-31 23:41:48,Order,405-4485679-2842712,SMT-1005,Amazon,14.16,2.83,-14.87,2.55
2025-12-31 23:42:45,Order,171-8091242-1555567,AUD-3004,Amazon,14.99,3.0,-17.29,8.18
2025-12-31 23:46:21,Order,406-8782108-9493142,SMT-1005,Amazon,15.8,3.16,-10.07,9.18
2025-12-31 23:54:33,Order,171-5344142-3904340,SHW-5004,Amazon,14.99,3.0,-9.89,8.38
2026-01-01 00:02:24,Order,405-5818442-6223557,LPC-2001,Seller,13.32,2.67,-3.98,17.1
2026-01-01 00:03:46,Order,406-6759740-1101903,AUD-3005,Amazon,14.99,3.0,-9.88,8.39
2026-01-01 00:07:46,Order,405-1054170-7881146,CAM-4003,Seller,13.32,2.67,-3.98,17.1
2026-01-01 12:03:37,Order,403-9433564-5413912,SMT-1001,Seller,13.32,2.67,-3.98,17.1
2026-01-02 12:52:17,Order,406-8152147-1715509,LPC-2004,Amazon,14.99,3.0,-9.89,8.38
2026-01-02 20:20:38,Order,171-2721705-9995560,AUD-3002,Amazon,16.62,3.33,-6.78,13.37
2026-01-02 20:50:27,Order,406-8965296-2673968,CAM-4004,Amazon,14.99,3.0,-9.89,8.38
2026-01-02 21:58:52,Order,405-7959423-3381148,AUD-3006,Amazon,15.82,3.17,-10.089999999999998,9.19
2026-01-03 07:36:19,Order,171-3238473-4306703,SHW-5006,Amazon,14.16,2.83,-9.68,7.58
2026-01-03 13:21:07,Order,408-8034279-4005169,SMT-1005,Amazon,15.82,3.17,-10.089999999999998,9.19
2026-01-03 15:01:11,Order,405-7120866-1688317,AUD-3004,Amazon,15.82,3.0,-10.079999999999998,9.2
2026-01-03 15:23:04,Order,403-5566536-2628307,LPC-2006,Amazon,14.16,2.83,-9.68,7.58
2026-01-03 19:29:30,Order,406-8463022-0789167,AUD-3002,Amazon,14.99,3.0,-9.88,8.39
2026-01-03 19:37:58,Order,405-6959099-8145119,AUD-3003,Amazon,15.82,3.17,-6.66,12.53
2026-01-03 19:54:44,Order,405-8104479-2963545,CAM-4006,Amazon,15.8,3.16,-10.079999999999998,9.17
2026-01-03 20:25:45,Order,171-7794663-5643564,CAM-4003,Amazon,12.49,2.5,-7.0600000000000005,8.13
2026-01-03 20:27:17,Order,403-3407391-5613915,SMT-1001,Amazon,14.99,3.0,-9.89,8.38
2026-01-03 20:51:42,Order,406-7567030-6221103,LPC-2004,Amazon,15.82,3.05,-10.06,9.21
2026-01-03 21:11:09,Order,402-3905424-4946751,LPC-2001,Amazon,14.99,3.0,-9.88,8.39
2026-01-03 22:18:29,Order,405-6684624-7609148,SMT-1003,Amazon,12.49,2.5,-7.08,8.12
